# Fused multiply-add sites in MWCC game code (port/tools/fma_scan.py objs).
# file:line function kind count
melee/it/kinds/itsamusgrapple.c:1347 it_802B9CE8 fmadds 3
melee/it/kinds/itsamusgrapple.c:1351 it_802B9CE8 fmadds 3
melee/it/kinds/itsamusgrapple.c:1380 it_802B9FD4 fmadds 1
melee/it/kinds/itsamusgrapple.c:1380 it_802B9FD4 fnmsubs 1
melee/it/kinds/itsamusgrapple.c:1384 it_802B9FD4 fmadds 3
melee/it/kinds/itsamusgrapple.c:1392 it_802B9FD4 fmadds 3
melee/it/kinds/itsamusgrapple.c:1451 it_802BA194 fmadd 2
melee/it/kinds/itsamusgrapple.c:1523 it_802BA3BC fmadds 3
melee/it/kinds/itsamusgrapple.c:1534 it_802BA3BC fmadds 3
melee/it/kinds/itsamusgrapple.c:1583 it_802BA5DC fmadds 3
melee/it/kinds/itsamusgrapple.c:1596 it_802BA5DC fmadds 3
melee/it/kinds/itsamusgrapple.c:1632 it_802BA760 fmadds 3
melee/it/kinds/itsamusgrapple.c:1640 it_802BA760 fmadds 3
melee/it/kinds/itsamusmissile.c:293 itSamusmissile_UnkMotion1_Phys fmadds 1
melee/it/kinds/itseakchain.c:385 it_802BBB0C fmadds 3
melee/it/kinds/itseakchain.c:394 it_802BBB0C fmadds 3
melee/it/kinds/itseakchain.c:410 it_802BBC38 fmadds 3
melee/it/kinds/itseakchain.c:419 it_802BBC38 fmadds 3
melee/it/kinds/itseakchain.c:440 it_802BBD64 fmadds 3
melee/it/kinds/itseakchain.c:447 it_802BBD64 fmadds 3
melee/it/kinds/itseakchain.c:480 it_802BBED0 fnmsubs 1
melee/it/kinds/itseakchain.c:484 it_802BBED0 fmadds 3
melee/it/kinds/itseakchain.c:491 it_802BBED0 fmadds 3
melee/it/kinds/itseakchain.c:542 it_802BC080 fmsubs 1
melee/it/kinds/itseakchain.c:607 it_802BC080 fmadds 2
melee/it/kinds/itseakchain.c:637 it_802BC080 fmadds 3
melee/it/kinds/itseakchain.c:690 it_802BC080 fmsubs 1
melee/it/kinds/itseakchain.c:728 it_802BC080 fmadds 3
melee/it/kinds/itseakneedlethrown.c:128 it_802AFF08 fmadds 1
melee/it/kinds/itseakneedlethrown.c:132 it_802AFF08 fnmsubs 2
melee/it/kinds/itsscopebeam.c:164 itSscopebeam_UnkMotion9_Coll fmadds 1
melee/it/kinds/itsword.c:86 it_80284E30 fmadds 1
melee/it/kinds/ittaru.c:110 it_802874F0 fmadds 1
melee/it/kinds/ittaru.c:142 it_802874F0 fmadds 1
melee/it/kinds/ittaru.c:145 it_802874F0 fmadds 1
melee/it/kinds/ittaru.c:690 it_3F14_Logic2_DmgReceived fmadds 1
melee/it/kinds/ittarucann.c:107 it_80295F38 fmadds 1
melee/it/kinds/ittarucann.c:108 it_80295F38 fmadds 1
melee/it/kinds/ittarucann.c:224 it_802962E0 fmadds 1
melee/it/kinds/ittarucann.c:264 it_802962E0 fmadds 1
melee/it/kinds/ittarucann.c:268 it_802962E0 fmadds 1
melee/it/kinds/ittarucann.c:271 it_802962E0 fmadds 1
melee/it/kinds/ittools.c:129 itTools_UnkMotion4_Anim fmadds 1
melee/it/kinds/itunknown.c:85 itUnknown_UnkMotion0_Phys fmadds 1
melee/it/kinds/itunknown.c:226 it_802CED54 fnmsubs 1
melee/it/kinds/itunknown.c:231 it_802CED54 fnmsubs 1
melee/it/kinds/itwhispyapple.c:155 it_802EE374 fmsubs 1
melee/it/kinds/itwhitebea.c:258 it_802E35CC fmadds 2
melee/it/kinds/ityoshiegglay.c:169 it_27CF_Logic114_DmgReceived fnmsubs 1
melee/it/kinds/ityoshistar.c:101 itYoshistar_UnkMotion0_Phys fmadds 1
melee/it/kinds/itzeldadinfire.c:192 itZeldadinfire_UnkMotion0_Anim fmadds 1
melee/it/kinds/itzeldadinfire.c:203 itZeldadinfire_UnkMotion1_Anim fmadds 1
melee/it/kinds/itzeldadinfire.c:248 itZeldadinfire_UnkMotion0_Phys fmadds 1
melee/it/kinds/itzeldadinfireexplode.c:94 itZeldadinfireexplode_UnkMotion0_Anim fmadds 1
melee/it/kinds/itzeldadinfireexplode.c:109 itZeldadinfireexplode_UnkMotion0_Anim fmadds 1
melee/it/kinds/itzgshell.c:148 it_802DDD38 fmadds 1
melee/it/kinds/itzgshell.c:698 it_802DF230 fmadds 1
melee/lb/lb_00B0.c:463 lb_8000C490 fmadds 6
melee/lb/lb_00B0.c:562 lb_8000C868 fmadds 6
melee/lb/lb_00CE.c:156 lb_8000D148 fmadds 1
melee/lb/lb_00CE.c:156 lb_8000D148 fmsubs 1
melee/lb/lb_00CE.c:169 lb_8000D148 fnmsub 3
melee/lb/lb_00CE.c:171 lb_8000D148 fmadds 1
melee/lb/lb_00F9.c:198 lb_8000FD48 fmadds 2
melee/lb/lb_00F9.c:203 lb_8000FD48 fnmsub 3
melee/lb/lb_00F9.c:314 lb_800101C8 fmadds 3
melee/lb/lb_00F9.c:330 lb_800101C8 fmadds 3
melee/lb/lb_00F9.c:361 lb_800103D8 fmadds 1
melee/lb/lb_00F9.c:642 lb_8001044C fmadds 3
melee/lb/lb_00F9.c:660 lb_8001044C fnmsub 3
melee/lb/lb_00F9.c:673 lb_8001044C fmsubs 1
melee/lb/lb_00F9.c:675 lb_8001044C fnmsub 3
melee/lb/lb_00F9.c:718 lb_8001044C fmadds 2
melee/lb/lb_00F9.c:724 lb_8001044C fmadds 1
melee/lb/lb_00F9.c:759 lb_8001044C fmadds 1
melee/lb/lb_00F9.c:783 lb_8001044C fmadds 2
melee/lb/lb_00F9.c:791 lb_8001044C fmadds 1
melee/lb/lb_00F9.c:805 lb_8001044C fnmsubs 1
melee/lb/lb_00F9.c:807 lb_8001044C fnmsub 3
melee/lb/lb_0146.c:44 lb_80014638 fmadds 1
melee/lb/lb_0146.c:47 lb_80014638 fmadds 1
melee/lb/lb_020A.c:66 fn_80020AEC fnmsub 3
melee/lb/lb_020A.c:143 lbBgFlash_80020E38 fmadds 2
melee/lb/lb_020A.c:150 lbBgFlash_80020E38 fnmsub 3
melee/lb/lb_020A.c:285 lbBgFlash_80021410 fmadds 16
melee/lb/lb_020A.c:285 lbBgFlash_80021410 fnmadds 1
melee/lb/lb_020A.c:322 lbBgFlash_80021410 fmadds 2
melee/lb/lb_020A.c:322 lbBgFlash_80021410 fnmsubs 1
melee/lb/lb_020A.c:323 lbBgFlash_80021410 fnmsub 3
melee/lb/lb_020A.c:344 lbBgFlash_80021410 fnmsub 3
melee/lb/lb_020A.c:353 lbBgFlash_80021410 fnmsub 3
melee/lb/lb_020A.c:363 lbBgFlash_80021410 fnmsub 3
melee/lb/lbcollision.c:310 lbColl_80005C44 fmadds 4
melee/lb/lbcollision.c:334 lbColl_80005C44 fmadds 5
melee/lb/lbcollision.c:352 lbColl_80005EBC fmadds 4
melee/lb/lbcollision.c:384 lbColl_80005EBC fmadds 5
melee/lb/lbcollision.c:393 lbColl_80005FC0 fmadds 2
melee/lb/lbcollision.c:423 lbColl_80005FC0 fmadds 3
melee/lb/lbcollision.c:601 lbColl_80006094 fmadds 10
melee/lb/lbcollision.c:601 lbColl_80006094 fmsubs 1
melee/lb/lbcollision.c:657 lbColl_80006094 fmadd 3
melee/lb/lbcollision.c:657 lbColl_80006094 fmadds 4
melee/lb/lbcollision.c:677 lbColl_80006094 fmadds 4
melee/lb/lbcollision.c:698 lbColl_80006094 fmadds 4
melee/lb/lbcollision.c:724 lbColl_80006094 fmsubs 2
melee/lb/lbcollision.c:783 lbColl_80006094 fmadds 8
melee/lb/lbcollision.c:923 lbColl_800067F8 fmadds 5
melee/lb/lbcollision.c:923 lbColl_800067F8 fmsubs 1
melee/lb/lbcollision.c:976 lbColl_800067F8 fmadd 2
melee/lb/lbcollision.c:976 lbColl_800067F8 fmadds 2
melee/lb/lbcollision.c:990 lbColl_800067F8 fmadds 4
melee/lb/lbcollision.c:1011 lbColl_800067F8 fmadds 4
melee/lb/lbcollision.c:1036 lbColl_800067F8 fmsubs 2
melee/lb/lbcollision.c:1080 lbColl_800067F8 fmadds 5
melee/lb/lbcollision.c:1126 lbColl_80006E58 fmadds 1
melee/lb/lbcollision.c:1232 lbColl_80006E58 fmadds 8
melee/lb/lbcollision.c:1232 lbColl_80006E58 fmsubs 1
melee/lb/lbcollision.c:1286 lbColl_80006E58 fmadd 3
melee/lb/lbcollision.c:1286 lbColl_80006E58 fmadds 4
melee/lb/lbcollision.c:1305 lbColl_80006E58 fmadds 4
melee/lb/lbcollision.c:1331 lbColl_80006E58 fmadds 4
melee/lb/lbcollision.c:1352 lbColl_80006E58 fmsubs 2
melee/lb/lbcollision.c:1397 lbColl_80006E58 fmadds 8
melee/lb/lbcollision.c:1409 lbColl_80006E58 fnmsub 3
melee/lb/lbcollision.c:1420 lbColl_80006E58 fmadds 2
melee/lb/lbcollision.c:1426 lbColl_80006E58 fnmsub 3
melee/lb/lbcollision.c:1427 lbColl_80006E58 fmadds 3
melee/lb/lbcollision.c:1499 lbColl_800077A0 fmadds 2
melee/lb/lbcollision.c:1500 lbColl_800077A0 fnmsub 3
melee/lb/lbcollision.c:1514 lbColl_800077A0 fmadds 4
melee/lb/lbcollision.c:1514 lbColl_800077A0 fmsubs 1
melee/lb/lbcollision.c:1514 lbColl_800077A0 fnmsubs 1
melee/lb/lbcollision.c:1529 lbColl_800077A0 fnmsub 3
melee/lb/lbcollision.c:1532 lbColl_800077A0 fmadds 3
melee/lb/lbcollision.c:1539 lbColl_800077A0 fmadds 3
melee/lb/lbcollision.c:2072 lbColl_80008FC8 fnmsub 3
melee/lb/lbcollision.c:2204 lbColl_800096B4 fnmsub 3
melee/lb/lbgx.c:47 lbGx_8001E2F8 fmadds 1
melee/lb/lbrefract.c:82 lbRefract_80021CE8 fmadds 1
melee/lb/lbrefract.c:82 lbRefract_80021CE8 fnmsub 3
melee/lb/lbrefract.c:88 lbRefract_80021CE8 fnmsubs 1
melee/lb/lbrefract.c:96 lbRefract_80021CE8 fmadds 2
melee/lb/lbshadow.c:25 splGetCardinalTangent fmadds 12
melee/lb/lbshadow.c:25 splGetCardinalTangent fmsubs 1
melee/lb/lbshadow.c:25 splGetCardinalTangent fnmsubs 1
melee/lb/lbshadow.c:45 splGetBSplineTangent fmadds 10
melee/lb/lbshadow.c:45 splGetBSplineTangent fmsubs 1
melee/lb/lbshadow.c:60 splGetBezierTangent fmadds 9
melee/lb/lbshadow.c:60 splGetBezierTangent fmsubs 1
melee/lb/lbshadow.c:60 splGetBezierTangent fnmsubs 1
melee/lb/lbshadow.c:103 lbShadow_8000E9F0 fmadds 9
melee/lb/lbshadow.c:103 lbShadow_8000E9F0 fmsubs 1
melee/lb/lbshadow.c:103 lbShadow_8000E9F0 fnmsubs 1
melee/lb/lbshadow.c:107 lbShadow_8000E9F0 fmadds 10
melee/lb/lbshadow.c:107 lbShadow_8000E9F0 fmsubs 1
melee/lb/lbshadow.c:111 lbShadow_8000E9F0 fmadds 12
melee/lb/lbshadow.c:111 lbShadow_8000E9F0 fmsubs 1
melee/lb/lbshadow.c:111 lbShadow_8000E9F0 fnmsubs 1
melee/lb/lbshadow.c:408 lbShadow_8000F38C fnmsub 3
melee/lb/lbshadow.c:428 lbShadow_8000F38C fnmsubs 3
melee/lb/lbspdisplay.c:314 lb_800122F0 fnmsubs 2
melee/lb/lbtrigf.c:46 acosf fnmsubs 1
melee/lb/lbtrigf.c:50 acosf fnmsubs 3
melee/lb/lbtrigf.c:64 asinf fnmsubs 1
melee/lb/lbtrigf.c:72 lb_sqrtf fnmsubs 3
melee/lb/lbtrigf.c:198 atanf fnmsubs 2
melee/lb/lbtrigf.c:211 atanf fmadds 6
melee/lb/lbvector.c:15 sqrtf__Ff fnmsub 3
melee/lb/lbvector.c:20 lbVector_Normalize fnmsub 3
melee/lb/lbvector.c:35 lbVector_NormalizeXY fnmsub 4
melee/lb/lbvector.c:88 lbVector_Angle fnmsub 6
melee/lb/lbvector.c:91 lbVector_Angle fmadds 2
melee/lb/lbvector.c:107 lbVector_AngleXY fnmsub 8
melee/lb/lbvector.c:111 lbVector_AngleXY fmadds 1
melee/lb/lbvector.c:135 lbvector_sin fmadds 1
melee/lb/lbvector.c:135 lbvector_sin fmsubs 1
melee/lb/lbvector.c:148 lbvector_cos fmadds 1
melee/lb/lbvector.c:148 lbvector_cos fmsubs 1
melee/lb/lbvector.c:164 lbVector_RotateAboutUnitAxis fnmsub 3
melee/lb/lbvector.c:165 lbVector_RotateAboutUnitAxis fmadds 1
melee/lb/lbvector.c:165 lbVector_RotateAboutUnitAxis fmsubs 1
melee/lb/lbvector.c:166 lbVector_RotateAboutUnitAxis fmadds 1
melee/lb/lbvector.c:166 lbVector_RotateAboutUnitAxis fmsubs 1
melee/lb/lbvector.c:177 lbVector_RotateAboutUnitAxis fmadds 1
melee/lb/lbvector.c:177 lbVector_RotateAboutUnitAxis fmsubs 1
melee/lb/lbvector.c:191 lbVector_RotateAboutUnitAxis fmadds 4
melee/lb/lbvector.c:191 lbVector_RotateAboutUnitAxis fmsubs 2
melee/lb/lbvector.c:208 lbVector_RotateAboutUnitAxis fmadds 2
melee/lb/lbvector.c:220 lbVector_Rotate fmadds 1
melee/lb/lbvector.c:220 lbVector_Rotate fmsubs 1
melee/lb/lbvector.c:221 lbVector_Rotate fmadds 1
melee/lb/lbvector.c:221 lbVector_Rotate fmsubs 1
melee/lb/lbvector.c:228 lbVector_Rotate fmadds 1
melee/lb/lbvector.c:228 lbVector_Rotate fmsubs 1
melee/lb/lbvector.c:233 lbVector_Rotate fmadds 1
melee/lb/lbvector.c:233 lbVector_Rotate fmsubs 1
melee/lb/lbvector.c:238 lbVector_Rotate fmadds 1
melee/lb/lbvector.c:238 lbVector_Rotate fmsubs 1
melee/lb/lbvector.c:259 lbVector_Mirror fmadds 3
melee/lb/lbvector.c:270 lbVector_CosAngle fmadds 1
melee/lb/lbvector.c:270 lbVector_CosAngle fnmsub 6
melee/lb/lbvector.c:298 lbVector_8000DE38 fmadds 9
melee/lb/lbvector.c:298 lbVector_8000DE38 fmsubs 3
melee/lb/lbvector.c:362 lbVector_sqrtf_accurate fnmsub 4
melee/lb/lbvector.c:435 lbVector_WorldToScreen fmadds 2
melee/lb/lbvector.c:438 lbVector_WorldToScreen fmadds 3
melee/lb/lbvector.c:456 lbVector_CreateEulerMatrix fmadds 1
melee/lb/lbvector.c:456 lbVector_CreateEulerMatrix fmsubs 1
melee/lb/lbvector.c:457 lbVector_CreateEulerMatrix fmadds 1
melee/lb/lbvector.c:457 lbVector_CreateEulerMatrix fmsubs 1
melee/lb/lbvector.c:458 lbVector_CreateEulerMatrix fmadds 1
melee/lb/lbvector.c:458 lbVector_CreateEulerMatrix fmsubs 1
melee/lb/lbvector.c:459 lbVector_CreateEulerMatrix fmadds 1
melee/lb/lbvector.c:459 lbVector_CreateEulerMatrix fmsubs 1
melee/lb/lbvector.c:460 lbVector_CreateEulerMatrix fmadds 1
melee/lb/lbvector.c:460 lbVector_CreateEulerMatrix fmsubs 1
melee/lb/lbvector.c:461 lbVector_CreateEulerMatrix fmadds 3
melee/lb/lbvector.c:461 lbVector_CreateEulerMatrix fmsubs 3
melee/lb/lbvector.c:494 lbVector_8000E838 fmadds 2
melee/lb/lbvector.c:511 lbVector_8000E838 fmadds 2
melee/lb/lbvector.c:512 lbVector_8000E838 fnmsub 3
melee/lb/lbvector.c:515 lbVector_8000E838 fmadds 7
melee/lb/lbvector.c:522 lbVector_8000E838 fnmsub 3
melee/mn/mncharsel.c:823 mnCharSel_8025D1C4 fmadds 1
melee/mn/mncharsel.c:1885 fn_8025F0E0 fnmsubs 1
melee/mn/mncharsel.c:1893 fn_8025F0E0 fnmsubs 1
melee/mn/mncharsel.c:1906 fn_8025F0E0 fnmsubs 1
melee/mn/mncharsel.c:1913 fn_8025F0E0 fmadds 1
melee/mn/mncharsel.c:2402 mnCharSel_CursorThink fmadds 1
melee/mn/mncharsel.c:2421 mnCharSel_CursorThink fmadds 1
melee/mn/mncharsel.c:2428 mnCharSel_CursorThink fmsubs 1
melee/mn/mncharsel.c:2493 mnCharSel_CursorThink fmadds 2
melee/mn/mncharsel.c:2729 mnCharSel_CursorThink fmadds 1
melee/mn/mncharsel.c:2738 mnCharSel_CursorThink fmadds 1
melee/mn/mncharsel.c:3092 mnCharSel_CursorThink fmadds 1
melee/mn/mncharsel.c:3133 mnCharSel_CursorThink fmadds 1
melee/mn/mncharsel.c:3235 mnCharSel_CursorThink fmadds 1
melee/mn/mncharsel.c:3479 fn_80262648 fmadds 1
melee/mn/mncharsel.c:3483 fn_80262648 fmadds 1
melee/mn/mncharsel.c:3487 fn_80262648 fmadds 1
melee/mn/mncharsel.c:3499 fn_80262648 fnmsubs 2
melee/mn/mncharsel.c:3591 fn_80262648 fmadds 1
melee/mn/mncharsel.c:3607 fn_80262648 fmadds 2
melee/mn/mncharsel.c:3875 fn_802633B0 fmadds 1
melee/mn/mncharsel.c:3937 fn_802633B0 fmadds 1
melee/mn/mncharsel.c:3968 fn_802633B0 fmadds 1
melee/mn/mncharsel.c:3983 fn_802633B0 fmsubs 1
melee/mn/mncharsel.c:4483 mnCharSel_802640A0 fmsubs 1
melee/mn/mncount.c:530 mnCount_CreateRow fmadds 1
melee/mn/mndiagram.c:2312 mnDiagram_DrawCellValue fmadds 1
melee/mn/mndiagram.c:2314 mnDiagram_DrawCellValue fmadds 1
melee/mn/mndiagram.c:2695 mnDiagram_CursorProc fmsub 1
melee/mn/mndiagram2.c:667 mnDiagram2_CreateStatRow fmadds 1
melee/mn/mndiagram3.c:242 mnDiagram3_PopulateRankings fmadds 1
melee/mn/mndiagram3.c:394 mnDiagram3_HandleInput fmadds 1
melee/mn/mndiagram3.c:405 mnDiagram3_HandleInput fmadds 1
melee/mn/mndiagram3.c:419 mnDiagram3_HandleInput fmadds 1
melee/mn/mndiagram3.c:430 mnDiagram3_HandleInput fmadds 1
melee/mn/mndiagram3.c:445 mnDiagram3_HandleInput fmadds 1
melee/mn/mndiagram3.c:741 mnDiagram3_Init fmadds 1
melee/mn/mndiagram3.c:744 mnDiagram3_Init fmadds 1
melee/mn/mnevent.c:248 mnEvent_8024D15C fnmadds 1
melee/mn/mnevent.c:260 mnEvent_8024D15C fmadds 1
melee/mn/mninfo.c:208 mnInfo_80251D58 fmadds 1
melee/mn/mninfo.c:254 mnInfo_80251F04 fmadds 1
melee/mn/mninfo.c:360 fn_80251FE4 fmadds 1
melee/mn/mnitemsw.c:409 mnItemSw_80234104 fmadds 2
melee/mn/mnitemsw.c:528 mnItemSw_8023453C fmadds 1
melee/mn/mnitemsw.c:535 mnItemSw_8023453C fmadds 1
melee/mn/mnitemsw.c:880 mnItemSw_802351A0 fmadds 1
melee/mn/mnitemsw.c:883 mnItemSw_802351A0 fmadds 1
melee/mn/mnitemsw.c:887 mnItemSw_802351A0 fmadds 2
melee/mn/mnsnap.c:2635 mnSnap_80257F24 fmadds 3
melee/mn/mnsound.c:38 getVolumePosition fmadds 1
melee/mn/mnsound.c:164 mnSound_802492CC fmadds 1
melee/mn/mnsound.c:199 mnSound_802492CC fmadds 1
melee/mn/mnsound.c:347 mnSound_80249C08 fmadds 1
melee/mn/mnstagesel.c:284 fn_8025A310 fmadds 1
melee/mn/mnstagesel.c:292 fn_8025A310 fmadds 1
melee/mn/mnstagesw.c:120 mnStageSw_802359C8 fnmadds 1
melee/mn/mnstagesw.c:137 mnStageSw_802359C8 fnmadds 1
melee/mn/mnstagesw.c:404 mnStageSw_80236178 fmadds 1
melee/mn/mnstagesw.c:409 mnStageSw_80236178 fmadds 1
melee/mn/mnstagesw.c:474 mnStageSw_80236548 fmadds 1
melee/mn/mnstagesw.c:481 mnStageSw_80236548 fmadds 1
melee/mn/mnstagesw.c:776 mnStageSw_80236CBC fmadds 1
melee/mn/mnstagesw.c:781 mnStageSw_80236CBC fmadds 1
melee/mn/mnstagesw.c:787 mnStageSw_80236CBC fmadds 2
melee/mn/mnvibration.c:556 mnVibration_HandleInput fmadds 1
melee/mn/mnvibration.c:599 mnVibration_HandleInput fmadds 1
melee/mn/mnvibration.c:729 mnVibration_CreateNameRow fnmadds 1
melee/mn/mnvibration.c:1036 mnVibration_IntroProc fmadds 1
melee/mp/mpcoll.c:560 mpColl_LoadECB_Fixed fmadds 1
melee/mp/mpcoll.c:560 mpColl_LoadECB_Fixed fmsubs 1
melee/mp/mpcoll.c:565 mpColl_LoadECB_Fixed fmadds 1
melee/mp/mpcoll.c:565 mpColl_LoadECB_Fixed fmsubs 1
melee/mp/mpcoll.c:688 mpCollInterpolateECB fmadds 8
melee/mp/mpcoll.c:1017 mpColl_800439FC fmadds 1
melee/mp/mpcoll.c:1017 mpColl_800439FC fnmsubs 1
melee/mp/mpcoll.c:1053 mpColl_80043ADC fmadds 1
melee/mp/mpcoll.c:1053 mpColl_80043ADC fnmsubs 1
melee/mp/mpcoll.c:1116 mpColl_80043C6C fmadds 1
melee/mp/mpcoll.c:1116 mpColl_80043C6C fnmsubs 1
melee/mp/mpcoll.c:1138 mpColl_80043C6C fnmsubs 2
melee/mp/mpcoll.c:1205 mpColl_80043F40 fmadds 1
melee/mp/mpcoll.c:1205 mpColl_80043F40 fnmsubs 1
melee/mp/mpcoll.c:1227 mpColl_80043F40 fmadds 1
melee/mp/mpcoll.c:1227 mpColl_80043F40 fnmsubs 1
melee/mp/mpcoll.c:1886 mpColl_800454A4_RightWall fmadds 1
melee/mp/mpcoll.c:1916 mpColl_800454A4_RightWall fmadds 1
melee/mp/mpcoll.c:1918 mpColl_800454A4_RightWall fmadds 1
melee/mp/mpcoll.c:1943 mpColl_800454A4_RightWall fmadds 1
melee/mp/mpcoll.c:1945 mpColl_800454A4_RightWall fmadds 1
melee/mp/mpcoll.c:2205 mpColl_80046224_LeftWall fmadds 1
melee/mp/mpcoll.c:2237 mpColl_80046224_LeftWall fmadds 1
melee/mp/mpcoll.c:2239 mpColl_80046224_LeftWall fmadds 1
melee/mp/mpcoll.c:2265 mpColl_80046224_LeftWall fmadds 1
melee/mp/mpcoll.c:2267 mpColl_80046224_LeftWall fmadds 1
melee/mp/mpcoll.c:3225 mpColl_800491C8_RightWall fmadds 1
melee/mp/mpcoll.c:3227 mpColl_800491C8_RightWall fmadds 1
melee/mp/mpcoll.c:3252 mpColl_800491C8_RightWall fmadds 1
melee/mp/mpcoll.c:3254 mpColl_800491C8_RightWall fmadds 1
melee/mp/mpcoll.c:3521 mpColl_80049EAC_LeftWall fmadds 1
melee/mp/mpcoll.c:3523 mpColl_80049EAC_LeftWall fmadds 1
melee/mp/mpcoll.c:3548 mpColl_80049EAC_LeftWall fmadds 1
melee/mp/mpcoll.c:3550 mpColl_80049EAC_LeftWall fmadds 1
melee/mp/mpcoll.c:3771 mpColl_8004A908_Floor fmadds 1
melee/mp/mplib.c:1074 mpRemap2d fmadd 1
melee/mp/mplib.c:1087 mpRemap2d fmadd 1
melee/mp/mplib.c:1094 mpRemap2d fmadd 4
melee/mp/mplib.c:1433 mpLineIntersection fmsub 1
melee/mp/mplib.c:1452 mpLineIntersection fmsub 1
melee/mp/mplib.c:1468 mpLineIntersection fmsub 1
melee/mp/mplib.c:1484 mpLineIntersection fmsub 1
melee/mp/mplib.c:1487 mpLineIntersection fmsub 1
melee/mp/mplib.c:1491 mpLineIntersection fmadd 2
melee/mp/mplib.c:1546 mpLineIntersectionH fmadd 1
melee/mp/mplib.c:1592 mpLib_8004ED5C fnmsub 3
melee/mp/mplib.c:1602 mpLib_8004ED5C fnmsub 3
melee/mp/mplib.c:1853 mpCheckFloorRemap fmadds 1
melee/mp/mplib.c:1888 mpCheckFloorRemap fmadds 1
melee/mp/mplib.c:2147 mpCheckCeilingRemap fmadds 1
melee/mp/mplib.c:2187 mpCheckCeilingRemap fmadds 1
melee/mp/mplib.c:2274 mpLineIntersectionV fmadd 1
melee/mp/mplib.c:2511 mpCheckLeftWallRemap fmadds 1
melee/mp/mplib.c:2551 mpCheckLeftWallRemap fmadds 1
melee/mp/mplib.c:2821 mpCheckRightWallRemap fmadds 1
melee/mp/mplib.c:2861 mpCheckRightWallRemap fmadds 1
melee/mp/mplib.c:2982 mpLib_800511A4_RightWall fmadds 1
melee/mp/mplib.c:2989 mpLib_800511A4_RightWall fmadds 1
melee/mp/mplib.c:3014 mpLib_800511A4_RightWall fmadds 1
melee/mp/mplib.c:3021 mpLib_800511A4_RightWall fmadds 1
melee/mp/mplib.c:3126 mpLib_800515A0_LeftWall fmadds 1
melee/mp/mplib.c:3133 mpLib_800515A0_LeftWall fmadds 1
melee/mp/mplib.c:3159 mpLib_800515A0_LeftWall fmadds 1
melee/mp/mplib.c:3166 mpLib_800515A0_LeftWall fmadds 1
melee/mp/mplib.c:3251 mpLib_8005199C_Floor fmadds 1
melee/mp/mplib.c:4892 mpLib_80055E9C fmadds 16
melee/mp/mplib.c:4896 mpLib_80055E9C fmadds 2
melee/mp/mplib.c:4899 mpLib_80055E9C fmadds 4
melee/mp/mplib.c:5255 mpLib_80056C54 fnmsub 3
melee/mp/mplib.c:5290 mpLib_80056C54 fnmsub 3
melee/mp/mplib.c:5340 mpLib_80056C54 fmadds 3
melee/pl/plbonuslib.c:754 pl_8003ED0C fmadds 1
melee/pl/plbonuslib.c:1018 fn_8003F654 fnmsub 3
melee/pl/plbonuslib.c:1087 fn_8003F654 fmadds 1
melee/pl/plbonuslib.c:1098 fn_8003F654 fmadds 1
melee/pl/plbonuslib.c:1122 pl_8003FAA8 fmadds 1
melee/ty/toy.c:3138 _Toy_80309338 fmadds 2
melee/ty/toy.c:3145 _Toy_80309338 fnmsub 3
melee/ty/toy.c:3255 _Toy_80309404 fnmsubs 1
melee/ty/toy.c:3267 _Toy_80309404 fnmsubs 1
melee/ty/toy.c:3283 _Toy_80309404 fnmsubs 1
melee/ty/toy.c:3295 _Toy_80309404 fnmsubs 1
melee/ty/toy.c:3541 _Toy_80309404 fnmsubs 1
melee/ty/toy.c:3546 _Toy_80309404 fnmsubs 1
melee/ty/toy.c:3551 _Toy_80309404 fnmsubs 1
melee/ty/toy.c:3569 _Toy_80309404 fnmsubs 2
melee/ty/toy.c:3944 _Toy_8030B530 fnmsubs 1
melee/ty/toy.c:3956 _Toy_8030B530 fnmsubs 1
melee/ty/toy.c:3971 _Toy_8030B530 fnmsubs 1
melee/ty/toy.c:3983 _Toy_8030B530 fnmsubs 1
melee/ty/toy.c:4075 _Toy_8030B530 fmadds 1
melee/ty/toy.c:4082 _Toy_8030B530 fnmsubs 1
melee/ty/toy.c:4265 _Toy_8030B530 fnmsubs 2
melee/ty/toy.c:4604 _Toy_8030E110 fnmsubs 1
melee/ty/toy.c:4615 _Toy_8030E110 fnmsubs 1
melee/ty/toy.c:4631 _Toy_8030E110 fnmsubs 1
melee/ty/toy.c:4642 _Toy_8030E110 fnmsubs 1
melee/ty/toy.c:4784 _Toy_8030E110 fnmsubs 1
melee/ty/toy.c:4803 _Toy_8030E110 fnmsubs 2
melee/ty/tydisplay.c:814 _tyDisplay_80318CB4 fmadds 2
melee/ty/tydisplay.c:819 _tyDisplay_80318CB4 fnmsub 3
melee/ty/tydisplay.c:846 _tyDisplay_80318CB4 fmadds 1
melee/ty/tydisplay.c:847 _tyDisplay_80318CB4 fnmsub 3
melee/ty/tydisplay.c:1054 _tyDisplay_80319994 fmadds 1
melee/ty/tydisplay.c:1140 _tyDisplay_80319EF0 fmadds 1
melee/ty/tydisplay.c:1150 _tyDisplay_80319EF0 fmadds 1
melee/ty/tydisplay.c:1181 _tyDisplay_80319EF0 fmadds 1
melee/ty/tydisplay.c:1197 _tyDisplay_80319EF0 fmadds 1
